Field	Time	LHJC_X	LHJC_Y	LHJC_Z	RHJC_X	RHJC_Y	RHJC_Z	LKJC_X	LKJC_Y	LKJC_Z	RKJC_X	RKJC_Y	RKJC_Z	LAJC_X	LAJC_Y	LAJC_Z	RAJC_X	RAJC_Y	RAJC_Z	PELO_X	PELO_Y	PELO_Z	PELP_X	PELP_Y	PELP_Z	LTOO_X	LTOO_Y	LTOO_Z	RTOO_X	RTOO_Y	RTOO_Z	TRXO_X	TRXO_Y	TRXO_Z	TRXP_X	TRXP_Y	TRXP_Z
81	0.8000	202.810242	-3035.707764	886.673462	350.143402	-3033.671875	882.789978	173.523926	-2885.807129	502.880219	327.924957	-3109.460205	478.501617	188.267624	-2909.903564	97.181122	283.513123	-3184.389893	82.472214	276.476837	-3034.689941	884.731689	279.858215	-3015.177002	1030.793579	156.918701	-2753.829346	81.251076	310.956940	-3024.149658	61.987381	260.142700	-2942.747559	1372.047729	260.230103	-2970.006836	1175.552734
82	0.8100	202.428802	-3021.353760	884.848450	349.770264	-3020.329102	880.882935	174.498215	-2870.868408	500.480896	327.713654	-3104.508057	478.576263	190.220901	-2866.243896	92.324936	283.479218	-3183.310303	82.915886	276.099548	-3020.841553	882.865784	279.696228	-3001.376465	1028.928955	161.214722	-2708.998535	87.009758	311.438110	-3023.283447	61.481083	259.808014	-2929.377197	1370.045898	259.819946	-2956.519775	1173.586182
83	0.8200	202.003174	-3006.832275	882.767578	349.346802	-3006.822998	878.750977	175.597397	-2856.096191	497.751556	327.557007	-3099.156738	478.513245	192.293259	-2823.017578	89.079834	283.432739	-3182.212891	83.407730	275.674988	-3006.827881	880.759277	279.456665	-2987.437256	1026.827637	166.268723	-2665.244385	94.183708	311.813263	-3022.406738	60.906639	259.416290	-2915.890869	1367.800415	259.354797	-2942.907959	1171.369751
84	0.8300	201.536072	-2992.134766	880.464966	348.875488	-2993.140137	876.420166	176.816635	-2841.385986	494.779266	327.447571	-3093.295898	478.292908	194.446899	-2780.745850	87.428078	283.370880	-3181.076904	83.963608	275.205780	-2992.637695	878.442566	279.148743	-2973.347412	1024.520020	171.740021	-2623.112549	102.653267	312.118225	-3021.509033	60.272308	258.959412	-2902.279297	1365.345947	258.832855	-2929.159424	1168.936890
85	0.8400	201.029922	-2977.254883	877.979248	348.358643	-2979.268066	873.919983	178.138718	-2826.645020	491.651794	327.374664	-3086.833252	477.902008	196.653687	-2740.015381	87.211761	283.292572	-3179.885742	84.602356	274.694305	-2978.261719	875.949707	278.782379	-2959.097412	1022.039673	177.135056	-2583.186768	112.103241	312.424194	-3020.586914	59.603207	258.430786	-2888.534424	1362.721191	258.253540	-2915.261230	1166.324951
86	0.8500	200.486572	-2962.189209	875.353027	347.798065	-2965.194824	871.282959	179.538818	-2811.792236	488.455597	327.330780	-3079.709961	477.338287	198.903793	-2701.431885	88.131241	283.199219	-3178.632813	85.348396	274.142365	-2963.692139	873.317993	278.368042	-2944.679443	1019.423828	181.875977	-2546.003906	122.010384	312.711456	-3019.643799	58.867958	257.825256	-2874.648926	1359.968628	257.618195	-2901.202393	1163.576416
87	0.8600	199.907074	-2946.936523	872.631897	347.195160	-2950.910889	868.544189	180.989120	-2796.758057	485.274261	327.315948	-3071.909668	476.613953	201.210968	-2665.570068	89.768707	283.098175	-3177.320313	86.232613	273.551147	-2948.923828	870.588074	277.915863	-2930.088379	1016.712769	185.433624	-2511.977539	131.674393	312.886261	-3018.684082	58.002216	257.139648	-2860.619385	1357.133545	256.928833	-2886.975586	1160.736084
88	0.8700	199.291382	-2931.499268	869.864014	346.550293	-2936.408203	865.740906	182.462219	-2781.480713	482.189178	327.334869	-3063.450684	475.754211	203.608780	-2632.914551	91.637787	283.005859	-3175.956299	87.291595	272.920837	-2933.954102	867.802429	277.434814	-2915.319580	1013.948608	187.493896	-2481.362793	140.301041	312.901184	-3017.719971	57.006302	256.372650	-2846.441650	1354.262329	256.189514	-2872.572998	1157.851074
89	0.8800	198.638519	-2915.883545	867.099365	345.863251	-2921.682861	862.912231	183.931610	-2765.902832	479.279816	327.392761	-3054.373047	474.793854	206.137711	-2603.813721	93.252548	282.951050	-3174.549072	88.566368	272.250885	-2918.783447	865.005859	276.933960	-2900.373047	1011.174988	188.091034	-2454.252441	147.117905	312.746826	-3016.760742	55.935780	255.524811	-2832.116455	1351.403809	255.405930	-2857.991943	1154.970947
90	0.8900	197.946396	-2900.098877	864.388611	345.132843	-2906.733398	860.098511	185.370193	-2749.970703	476.623291	327.492645	-3044.726074	473.774597	208.828049	-2578.454346	94.199905	282.975342	-3173.098877	90.101250	271.539673	-2903.416504	862.243591	276.420349	-2885.251709	1008.437012	187.629745	-2430.587646	151.486252	312.436676	-3015.816895	54.828983	254.598969	-2817.644043	1348.606812	254.584534	-2843.231201	1152.146240
91	0.9000	197.212097	-2884.158691	861.782104	344.357300	-2891.564453	857.340515	186.748108	-2733.637451	474.292114	327.635498	-3034.555176	472.742157	211.682983	-2556.853271	94.201668	283.130768	-3171.593018	91.944229	270.784698	-2887.861816	859.561340	275.899933	-2869.961182	1005.779175	186.770996	-2410.154541	152.977570	312.053986	-3014.916016	53.663815	253.599915	-2803.028320	1345.919189	253.733139	-2828.294189	1149.426514
92	0.9100	196.432404	-2868.081299	859.328735	343.534424	-2876.184326	854.679077	188.031555	-2716.870361	472.350189	327.821869	-3023.889893	471.742920	214.668655	-2538.870605	93.152496	283.474762	-3169.998047	94.147682	269.983398	-2872.133057	857.003906	275.377106	-2854.512939	1003.245972	186.234467	-2392.600830	151.396500	311.689575	-3014.087891	52.366302	252.534561	-2788.275635	1343.386597	252.860733	-2813.188477	1146.859375
93	0.9200	195.604111	-2851.888672	857.074768	342.662109	-2860.607666	852.154297	189.183853	-2699.658691	470.848572	328.052155	-3012.725098	470.815979	217.710831	-2524.229248	91.127907	284.065338	-3168.248779	96.766899	269.133118	-2856.248047	854.614624	274.855042	-2838.921387	1000.879028	186.604935	-2377.486816	146.758408	311.410522	-3013.326416	50.930813	251.412003	-2773.393555	1341.052979	251.976883	-2797.924316	1144.491333
94	0.9300	194.724762	-2835.606201	855.062561	341.738678	-2844.855469	849.805054	190.168243	-2682.021484	469.820313	328.330536	-3001.010742	469.986511	220.699966	-2512.547119	88.359581	284.953674	-3166.244385	99.859596	268.231720	-2840.231201	852.433777	274.334717	-2823.206299	998.718384	188.203339	-2364.398926	139.269211	311.232880	-3012.593994	49.356216	250.243332	-2758.392822	1338.957886	251.091843	-2782.518311	1142.365234
95	0.9400	193.793182	-2819.264160	853.329102	340.763702	-2828.954346	847.667847	190.952377	-2664.014404	469.276367	328.669281	-2988.640381	469.256653	223.504929	-2503.375488	85.180962	286.180481	-3163.838623	103.482063	267.278442	-2824.109619	850.498474	273.816681	-2807.391113	996.799744	191.028137	-2353.078369	129.358871	311.145050	-3011.850586	47.571259	249.041412	-2743.286377	1337.135986	250.216431	-2766.989502	1140.517212
96	0.9500	192.809738	-2802.894775	851.905518	339.737854	-2812.936523	845.776428	191.513290	-2645.732422	469.203522	329.091278	-2975.448486	468.597473	225.993073	-2496.244873	81.955307	287.771240	-3160.839844	107.683983	266.273834	-2807.916016	848.841003	273.299469	-2791.503418	995.154297	194.749817	-2343.483154	117.781021	311.142365	-3011.063477	45.470379	247.820618	-2728.089111	1335.616821	249.361084	-2751.361572	1138.980469
97	0.9600	191.776871	-2786.532715	850.815613	338.663849	-2796.838379	844.160706	191.841385	-2627.312500	469.562653	329.630432	-2961.214600	467.943481	228.056763	-2490.718994	78.999641	289.734680	-3157.010742	112.500298	265.220367	-2791.685547	847.488220	272.780365	-2775.573242	993.808228	198.782745	-2335.707764	105.648872	311.208954	-3010.201416	42.961895	246.596542	-2712.818604	1334.423828	248.536316	-2735.661621	1137.780518
98	0.9700	190.699341	-2770.213867	850.075439	337.546448	-2780.699707	842.846252	191.942825	-2608.928955	470.289093	330.328003	-2945.680664	467.192169	229.637802	-2486.440674	76.528801	292.060425	-3152.081787	117.944038	264.122894	-2775.456787	846.460876	272.256195	-2759.634277	992.781738	202.482559	-2329.772705	94.233124	311.223206	-3009.256348	39.948029	245.385498	-2697.494873	1333.572876	247.751785	-2719.919922	1136.935913
99	0.9800	189.584122	-2753.974121	849.692871	336.392609	-2764.561768	841.853760	191.839615	-2590.790771	471.295074	331.224030	-2928.581055	466.213837	230.740356	-2483.142578	74.639221	294.717316	-3145.769043	124.000504	262.988403	-2759.268066	845.773315	271.722839	-2743.719971	992.088867	205.413223	-2325.484619	84.545959	311.050323	-3008.333984	36.282467	244.203979	-2682.138428	1333.073364	247.016434	-2704.167236	1136.457031
100	0.9900	188.439941	-2737.848877	849.668030	335.211243	-2748.466309	841.198181	191.567078	-2573.129395	472.476379	332.343781	-2909.685791	464.874939	231.426346	-2480.624756	73.329826	297.651642	-3137.807373	130.628372	261.825592	-2743.157715	845.433105	271.175049	-2727.863281	991.737305	207.486908	-2322.483154	77.052956	310.641113	-3007.551270	32.067402	243.068115	-2666.771729	1332.927856	246.338013	-2688.435303	1136.347412
101	1.0000	187.277817	-2721.871826	849.992859	334.013794	-2732.453125	840.889343	191.168808	-2556.187988	473.721405	333.684906	-2888.845215	463.071442	231.797348	-2478.728516	72.531944	300.788574	-3127.978027	137.764938	260.645844	-2727.162598	845.441162	270.608246	-2712.096680	991.728638	208.886032	-2320.392822	71.724800	310.114655	-3007.008545	27.632799	241.992920	-2651.416016	1333.131348	245.722565	-2672.754639	1136.601807
102	1.0100	186.109772	-2706.072998	850.653076	332.812927	-2716.558350	840.931091	190.691010	-2540.199463	474.925354	335.211792	-2866.022705	460.763977	231.968674	-2477.324219	72.138206	304.036438	-3116.134277	145.334213	259.461334	-2711.315918	845.792114	270.017151	-2696.448486	992.058350	209.882431	-2318.917725	68.228600	309.723724	-3007.038330	23.205404	240.991699	-2636.094238	1333.673462	245.175262	-2657.154785	1137.208130
103	1.0200	184.948486	-2690.480225	851.628540	331.622467	-2700.814697	841.322449	190.176224	-2525.366699	476.001953	336.861176	-2841.308838	458.003082	232.044373	-2476.304932	72.028191	307.293732	-3102.207520	153.251999	258.285492	-2695.647461	846.475525	269.397308	-2680.944092	992.717102	210.689758	-2317.860840	66.096687	309.668854	-3007.339355	19.670164	240.075500	-2620.826416	1334.538818	244.698441	-2641.662354	1138.149048
104	1.0300	183.807022	-2675.116699	852.895081	330.456848	-2685.248047	842.057495	189.658737	-2511.843018	476.892395	338.557434	-2814.913574	454.936340	232.101456	-2475.577637	72.089058	310.460266	-3086.194092	161.420944	257.131927	-2680.182373	847.476318	268.744751	-2665.605225	993.691528	211.407761	-2317.099854	64.859016	310.058594	-3005.566895	18.771765	239.252396	-2605.631836	1335.707397	244.293274	-2626.299805	1139.400757
105	1.0400	182.697281	-2660.000732	854.425476	329.329559	-2669.878906	843.125793	189.162369	-2499.719482	477.569092	340.228668	-2787.138428	451.795715	232.184967	-2475.055420	72.228531	313.448181	-3068.136719	169.719650	256.013458	-2664.940186	848.775696	268.055328	-2650.447021	994.964600	212.044083	-2316.548584	64.127853	311.235931	-2998.698975	21.317511	238.527191	-2590.525635	1337.157227	243.958771	-2611.085205	1140.938232
106	1.0500	181.630203	-2645.145996	856.190491	328.253052	-2654.719727	844.513000	188.700043	-2489.021973	478.033844	341.817505	-2758.341553	448.865997	232.311203	-2474.660156	72.380226	316.192139	-3048.102051	177.988968	254.941635	-2649.933105	850.351807	267.326355	-2635.479736	996.516113	212.560684	-2316.138428	63.633480	313.833191	-2985.870850	26.425840	237.901108	-2575.521973	1338.863281	243.691727	-2596.032471	1142.732178
107	1.0600	180.614975	-2630.559814	858.159485	327.237976	-2639.777344	846.200439	188.275330	-2479.717529	478.311707	343.284180	-2728.895508	446.443207	232.474930	-2474.323730	72.503418	318.655914	-3026.168701	186.023239	253.926453	-2635.168701	852.179993	266.555359	-2620.708252	998.322876	212.913284	-2315.809326	63.220875	317.942627	-2968.202393	32.761658	237.371735	-2560.629883	1340.798584	243.486938	-2581.149902	1144.752197
108	1.0700	179.659042	-2616.244385	860.300842	326.292786	-2625.051270	848.165588	187.885468	-2471.720215	478.443939	344.604584	-2699.147217	444.790649	232.657608	-2473.993896	72.579025	320.833008	-3002.423828	193.576843	252.975906	-2620.647949	854.233276	265.740997	-2606.132324	1000.358582	213.078812	-2315.510010	62.824188	322.756866	-2946.770508	39.470722	236.933121	-2545.855469	1342.935547	243.337799	-2566.440674	1146.967529
109	1.0800	178.768143	-2602.195557	862.581970	325.423737	-2610.536133	850.381531	187.524261	-2464.906006	478.479065	345.764709	-2669.395020	444.103333	232.835434	-2473.638428	72.604042	322.741394	-2976.970215	200.384369	252.095932	-2606.365967	856.481812	264.882751	-2591.746094	1002.595032	213.066467	-2315.204102	62.433121	327.261627	-2921.904297	46.121479	236.576233	-2531.201172	1345.244141	243.235275	-2551.902832	1149.345093
110	1.0900	177.946716	-2588.404541	864.969116	324.635193	-2596.221436	852.817322	187.184601	-2459.124756	478.465820	346.754913	-2639.873779	444.483856	232.985062	-2473.239014	72.585777	324.414642	-2949.928223	206.187683	251.290970	-2592.312988	858.893188	263.981964	-2577.540283	1004.999268	212.911209	-2314.865967	62.062031	330.964325	-2893.803467	52.379963	236.289291	-2516.666260	1347.693481	243.169479	-2537.529297	1151.852051
111	1.1000	177.198029	-2574.857910	867.427612	323.929626	-2582.092773	855.437256	186.860764	-2454.212891	478.447968	347.566498	-2610.748779	445.933411	233.088516	-2472.793457	72.536797	325.892029	-2921.433838	210.758911	250.563828	-2578.475586	861.432495	263.041351	-2563.502930	1007.536560	212.658554	-2314.485107	61.729797	333.924805	-2863.153320	57.825783	236.058563	-2502.245361	1350.250366	243.129318	-2523.309570	1154.454346
112	1.1100	176.524170	-2561.536377	869.921448	323.307709	-2568.133057	858.201660	186.548935	-2450.006836	478.460449	348.190948	-2582.127930	448.359772	233.135818	-2472.308838	72.471169	327.209381	-2891.630615	213.921188	249.915955	-2564.834717	864.061646	262.065796	-2549.618164	1010.168091	212.349854	-2314.061768	61.448906	336.354279	-2831.252930	61.866623	235.869110	-2487.933105	1352.879883	243.103439	-2509.230225	1157.116943
113	1.1200	175.926529	-2548.418213	872.413818	322.768860	-2554.322510	861.066772	186.247253	-2446.354248	478.527710	348.620483	-2554.069092	451.598785	233.126007	-2471.797607	72.402138	328.393829	-2860.657959	215.560394	249.347717	-2551.370361	866.740356	261.061890	-2535.870850	1012.852783	212.010681	-2313.604980	61.223309	338.404205	-2798.888184	64.120583	235.705643	-2473.719971	1355.545166	243.080719	-2495.274414	1159.803223
114	1.1300	175.405579	-2535.478027	874.867004	322.311066	-2540.639893	863.985168	185.955521	-2443.120117	478.663910	348.849365	-2526.600098	455.445740	233.066238	-2471.270996	72.341110	329.460693	-2828.645264	215.630798	248.858337	-2538.059326	869.426147	260.038086	-2522.243896	1015.546692	211.646042	-2313.127197	61.051052	340.191132	-2764.177246	65.369476	235.553192	-2459.595459	1358.207031	243.050583	-2481.425293	1162.475830
115	1.1400	174.960938	-2522.689209	877.243286	321.931396	-2527.062744	866.906860	185.674438	-2440.192871	478.873993	348.874756	-2499.735352	459.686523	232.969254	-2470.739014	72.297684	330.412689	-2795.702637	214.151215	248.446182	-2524.876221	872.075134	259.004669	-2508.720215	1018.204407	211.244843	-2312.642578	60.928776	341.850983	-2724.776855	66.881424	235.397949	-2445.547852	1360.825073	243.003662	-2467.664063	1165.095947
116	1.1500	174.591110	-2510.023193	879.505066	321.625549	-2513.568848	869.780029	185.405426	-2437.484131	479.155823	348.697937	-2473.483643	464.122223	232.850815	-2470.206787	72.279495	331.241272	-2761.915039	211.191193	248.108337	-2511.795898	874.642578	257.972931	-2495.283691	1020.780457	210.792633	-2312.160645	60.851265	343.583588	-2683.119629	68.052689	235.227798	-2431.564453	1363.357544	242.932343	-2453.973145	1167.624390
117	1.1600	174.293625	-2497.451904	881.615723	321.388611	-2500.135742	872.552124	185.150803	-2434.921631	479.502228	348.325195	-2447.857666	468.584473	232.726700	-2469.675049	72.292198	331.929352	-2727.336670	206.855453	247.841125	-2498.794189	877.083923	256.954681	-2481.919189	1023.229187	210.288605	-2311.686523	60.807674	345.495209	-2641.138672	68.163116	235.032791	-2417.632813	1365.761719	242.831146	-2440.335205	1170.020264
118	1.1700	174.065094	-2484.948975	883.540100	321.214752	-2486.741211	875.170959	184.913956	-2432.446533	479.902618	347.769012	-2422.875977	472.940125	232.610123	-2469.141846	72.338882	332.454407	-2691.993164	201.271194	247.639954	-2485.845215	879.355530	255.962875	-2468.611572	1025.506104	209.757278	-2311.218994	60.773666	347.672577	-2598.479004	67.580421	234.805618	-2403.741699	1367.996338	242.696838	-2426.736084	1172.245605
119	1.1800	173.901016	-2472.487305	885.245300	321.097656	-2473.364258	877.586304	184.699249	-2430.004395	480.344086	347.049072	-2398.562988	477.088348	232.510269	-2468.603027	72.419716	332.792664	-2655.882080	194.577835	247.499344	-2472.925781	881.415771	255.009598	-2455.347168	1027.569580	209.245895	-2310.750977	60.710312	350.196838	-2554.687012	66.881386	234.541656	-2389.877441	1370.019775	242.528488	-2413.159912	1174.260376
120	1.1900	173.795959	-2460.042480	886.701355	321.030334	-2459.984619	879.750671	184.512161	-2427.544189	480.811798	346.192047	-2374.947510	480.952942	232.431503	-2468.053711	72.531761	332.923340	-2618.977051	186.923340	247.413162	-2460.013916	883.226013	254.106628	-2442.113037	1029.380127	208.804398	-2310.273926	60.576778	353.051392	-2509.903320	66.310295	234.239120	-2376.031006	1371.793213	242.327606	-2399.597168	1176.028198
121	1.2000	173.743774	-2447.592773	887.881531	321.005646	-2446.583252	881.620728	184.358948	-2425.012207	481.289612	345.231750	-2352.061279	484.471954	232.374466	-2467.487305	72.669281	332.831482	-2581.237793	178.466217	247.374725	-2447.088135	884.751160	253.264542	-2428.895752	1030.903931	208.459885	-2309.778564	60.353104	355.933990	-2464.429932	65.896919	233.898956	-2362.190430	1373.280029	242.097443	-2386.036133	1177.514404
122	1.2100	173.737778	-2435.116943	888.763428	321.016296	-2433.141846	883.158386	184.246307	-2422.355713	481.760193	344.207306	-2329.932861	487.588806	232.338577	-2466.893799	72.824699	332.510010	-2542.614258	169.376297	247.377060	-2434.129395	885.960999	252.492737	-2415.683350	1032.111084	208.205872	-2309.254639	60.049603	358.521667	-2418.468506	65.641533	233.524689	-2348.349121	1374.447998	241.843994	-2372.469971	1178.687744
123	1.2200	173.770615	-2422.595703	889.329224	321.054657	-2419.642822	884.331970	184.181625	-2419.521729	482.205902	343.163025	-2308.586426	490.244385	232.326187	-2466.260742	72.989944	331.960297	-2503.055420	159.839828	247.412643	-2421.119385	886.830627	251.798264	-2402.462646	1032.977783	208.009964	-2308.692139	59.699429	360.786896	-2372.038818	65.747337	233.122131	-2334.498535	1375.268799	241.573990	-2358.891846	1179.521484
124	1.2300	173.834549	-2410.010986	889.566101	321.113007	-2406.069824	885.116516	184.172134	-2416.463135	482.609100	342.144012	-2288.028564	492.374695	232.346375	-2465.573242	73.158203	331.192352	-2462.520264	150.062103	247.473770	-2408.040283	887.341370	251.186493	-2389.220703	1033.486206	207.830643	-2308.081055	59.341118	362.528992	-2325.120850	66.461143	232.699051	-2320.632813	1375.719727	241.295624	-2345.296631	1179.993042
125	1.2400	173.921921	-2397.344971	889.466675	321.183990	-2392.406006	885.494995	184.225037	-2413.135986	482.952789	341.192841	-2268.247803	493.911774	232.417328	-2464.818848	73.325478	330.224548	-2420.992920	140.271011	247.552979	-2394.875488	887.480896	250.660583	-2375.944092	1033.625366	207.631073	-2307.414551	59.002411	363.740814	-2277.919678	67.769333	232.264816	-2306.747070	1375.784424	241.017899	-2331.679443	1180.086182
