Sample #	FP2_COP_X	FP2_COP:Y	FP2_COP:Z	FP2_Ref_X	FP2_Ref_Y	FP2_Ref_Z	FP2_Force_X	FP2_Force_Y	FP2_Force_Z	FP2_Moment_X	FP2_Moment_Y	FP2_Moment_Z	FP4_COP_X	FP4_COP:Y	FP4_COP:Z	FP4_Ref_X	FP4_Ref_Y	FP4_Ref_Z	FP4_Force_X	FP4_Force_Y	FP4_Force_Z	FP4_Moment_X	FP4_Moment_Y	FP4_Moment_Z
7238	168.349339	-180.574404	-0.191739	202.900345	-304.364990	-0.079583	-35.304855	-1.089241	391.621183	48478.748245	13534.914438	4505.860024	-120.922128	-179.555349	-0.124883	-199.669022	-305.422272	-0.130892	37.768195	-2.010109	427.755699	53840.292238	-33684.197975	-4888.604999
7239	168.440288	-179.788091	-0.191990	202.900345	-304.364990	-0.079583	-36.193394	-1.445702	394.807146	49183.708923	13609.138915	4544.069529	-120.875403	-179.045278	-0.125022	-199.669022	-305.422272	-0.130892	38.475641	-2.361220	430.594098	54417.150705	-33927.813291	-4962.522199
7240	168.498887	-178.574101	-0.192500	202.900345	-304.364990	-0.079583	-36.464861	-1.445144	398.702103	50152.815578	13720.089607	4712.861652	-121.040846	-177.932580	-0.125486	-199.669022	-305.422272	-0.130892	39.004936	-2.447189	434.141747	55348.523122	-34135.514192	-5017.651208
7241	168.616129	-177.709721	-0.192751	202.900345	-304.364990	-0.079583	-36.555064	-2.150858	402.243519	50945.946879	13794.764770	4751.202280	-120.723958	-176.735434	-0.125688	-199.669022	-305.422272	-0.130892	39.270385	-3.241417	437.689500	56324.719741	-34553.125080	-5016.929245
7242	168.318572	-175.768758	-0.194148	202.900345	-304.364990	-0.079583	-37.178746	-2.241009	405.075619	52090.877217	14012.514474	4901.600754	-121.141368	-175.857205	-0.126225	-199.669022	-305.422272	-0.130892	39.445980	-3.416832	440.882259	57122.783276	-34621.170714	-5090.771787
7243	168.951091	-174.400135	-0.193882	202.900345	-304.364990	-0.079583	-37.979701	-2.508468	408.615795	53105.553023	13876.494608	4921.775632	-121.110503	-175.381975	-0.126362	-199.669022	-305.422272	-0.130892	39.535001	-4.211848	443.365697	57655.275801	-34829.891057	-5220.483857
7244	169.178409	-174.131661	-0.193677	202.900345	-304.364990	-0.079583	-37.896018	-2.682850	412.511334	53722.377619	13915.018663	5052.877858	-121.863521	-174.242019	-0.127187	-199.669022	-305.422272	-0.130892	39.710617	-4.652265	447.622723	58719.113759	-34827.272210	-5294.190192
7245	169.710064	-173.665698	-0.193117	202.900345	-304.364990	-0.079583	-38.344751	-2.859600	417.114337	54516.108185	13848.534473	5184.292324	-121.578437	-173.518699	-0.127253	-199.669022	-305.422272	-0.130892	40.240370	-5.180135	452.234756	59651.126214	-35314.980869	-5256.299889
7246	169.755959	-172.991477	-0.193380	202.900345	-304.364990	-0.079583	-38.702972	-3.212996	421.009309	55309.031437	13958.524960	5241.217349	-121.805415	-173.280076	-0.127467	-199.669022	-305.422272	-0.130892	40.506262	-6.151263	455.782536	60227.882039	-35488.599445	-5423.170749
7247	169.881435	-171.810483	-0.193775	202.900345	-304.364990	-0.079583	-39.238315	-3.567298	424.904048	56322.569484	14034.339933	5298.486603	-121.976057	-171.460121	-0.128165	-199.669022	-305.422272	-0.130892	40.950496	-7.122648	457.202066	61247.444980	-35521.082395	-5459.720254
7248	170.116127	-171.171697	-0.193741	202.900345	-304.364990	-0.079583	-39.419489	-4.007990	429.153452	57159.887601	14073.966610	5392.713824	-122.134535	-170.787931	-0.128480	-199.669022	-305.422272	-0.130892	42.099334	-7.471962	462.169118	62223.492135	-35833.746642	-5644.888247
7249	170.020093	-170.976158	-0.193979	202.900345	-304.364990	-0.079583	-40.221713	-4.539704	434.464358	57952.131534	14289.913550	5542.591215	-121.621342	-169.381416	-0.128633	-199.669022	-305.422272	-0.130892	42.012808	-8.621566	463.588358	63066.553110	-36181.669092	-5681.440310
7250	170.222059	-169.091937	-0.194606	202.900345	-304.364990	-0.079583	-40.401014	-4.628114	436.234737	59010.213364	14260.070594	5655.779386	-122.559036	-169.388161	-0.129193	-199.669022	-305.422272	-0.130892	42.276513	-8.884863	467.845408	63642.553087	-36075.264255	-5774.060499
7251	170.285109	-168.096332	-0.195002	202.900345	-304.364990	-0.079583	-40.669390	-5.334386	440.484141	60023.515777	14371.206132	5750.232625	-121.822346	-168.707247	-0.128974	-199.669022	-305.422272	-0.130892	43.073161	-9.589438	471.038714	64397.594239	-36668.445207	-5810.585048
7252	170.429867	-167.813176	-0.194927	202.900345	-304.364990	-0.079583	-41.558602	-5.867074	444.732570	60728.504031	14445.426346	5769.844982	-122.420249	-167.618818	-0.129689	-199.669022	-305.422272	-0.130892	43.338861	-10.825450	476.005526	65594.698696	-36770.506074	-5939.934067
7253	170.732643	-166.587299	-0.195080	202.900345	-304.364990	-0.079583	-41.912840	-6.486468	446.857077	61566.114954	14379.230494	6031.529664	-121.936147	-166.345004	-0.129816	-199.669022	-305.422272	-0.130892	43.073501	-11.179562	477.069662	66349.017359	-37083.654522	-5957.963311
7254	171.123907	-166.071722	-0.194753	202.900345	-304.364990	-0.079583	-42.448553	-7.281775	452.522634	62580.096664	14384.413487	6033.031999	-122.264122	-165.916472	-0.130153	-199.669022	-305.422272	-0.130892	43.692880	-12.061128	481.327128	67147.315619	-37256.707196	-5994.599455
7255	170.824827	-164.660169	-0.195891	202.900345	-304.364990	-0.079583	-42.890301	-7.901969	453.938758	63416.771985	14565.224709	6071.388474	-122.401868	-165.107720	-0.130500	-199.669022	-305.422272	-0.130892	43.425595	-12.237527	484.874329	68034.347763	-37464.524381	-6068.342415
7256	170.913707	-162.965007	-0.196593	202.900345	-304.364990	-0.079583	-43.154476	-8.609634	455.355190	64386.522543	14570.228055	6165.827317	-122.240747	-163.990347	-0.130769	-199.669022	-305.422272	-0.130892	44.135661	-13.473369	487.003577	68877.181317	-37707.473228	-6160.688268
7257	171.097812	-162.148946	-0.196721	202.900345	-304.364990	-0.079583	-43.598548	-9.493735	459.250325	65311.845614	14610.367139	6371.789522	-122.645883	-163.669326	-0.131117	-199.669022	-305.422272	-0.130892	44.134640	-14.002791	490.905790	69586.690936	-37810.760732	-6253.157330
7258	171.479791	-161.659139	-0.196395	202.900345	-304.364990	-0.079583	-44.222148	-10.113267	463.853286	66193.582024	14579.632079	6503.319461	-122.637523	-162.533364	-0.131484	-199.669022	-305.422272	-0.130892	43.513658	-14.356970	494.452867	70651.191127	-38088.126654	-6271.012325
7259	171.574135	-161.987791	-0.196093	202.900345	-304.364990	-0.079583	-44.756127	-11.350278	469.873159	66898.067483	14724.505478	6615.899367	-122.547657	-161.984345	-0.131610	-199.669022	-305.422272	-0.130892	44.134314	-15.239232	496.581916	71227.952032	-38296.714258	-6307.769654
7260	171.776111	-161.176457	-0.196192	202.900345	-304.364990	-0.079583	-45.376721	-12.147257	473.059737	67735.502984	14728.851070	6747.345329	-122.734374	-161.064581	-0.132023	-199.669022	-305.422272	-0.130892	44.487649	-15.856224	500.484399	72247.954862	-38504.203951	-6307.090212
7261	171.970732	-160.789113	-0.196094	202.900345	-304.364990	-0.079583	-45.823126	-12.677683	477.308792	68528.715998	14768.261591	6860.106342	-122.490309	-160.806279	-0.131961	-199.669022	-305.422272	-0.130892	44.929706	-16.208112	502.967904	72736.344096	-38818.003634	-6343.866081
7262	172.072333	-158.835454	-0.196904	202.900345	-304.364990	-0.079583	-46.352154	-13.651656	479.079117	69718.845974	14774.400702	6973.476212	-122.888552	-159.923960	-0.132489	-199.669022	-305.422272	-0.130892	44.752903	-16.827005	505.096389	73489.837150	-38781.168012	-6454.941073
7263	172.115851	-158.474276	-0.197017	202.900345	-304.364990	-0.079583	-46.708191	-14.535131	483.328479	70511.690297	14884.422556	7086.201464	-122.976673	-159.252514	-0.132761	-199.669022	-305.422272	-0.130892	45.017681	-17.179215	507.934523	74243.825196	-38954.333494	-6547.362547
7264	172.163596	-157.709071	-0.197322	202.900345	-304.364990	-0.079583	-47.416446	-15.509313	486.515014	71348.851432	14959.350647	7180.413045	-122.629565	-158.107234	-0.132928	-199.669022	-305.422272	-0.130892	45.371849	-17.620004	509.708531	75086.811577	-39267.277256	-6565.340164
7265	171.778682	-157.046136	-0.198220	202.900345	-304.364990	-0.079583	-47.414853	-16.745000	489.702701	72140.880629	15245.847139	7218.647380	-123.141447	-158.524704	-0.133098	-199.669022	-305.422272	-0.130892	45.547490	-18.413755	515.384649	75707.813486	-39440.747017	-6602.082953
7266	172.186974	-156.477092	-0.197894	202.900345	-304.364990	-0.079583	-47.858325	-17.541075	492.889541	72890.690436	15143.840638	7368.616692	-122.962608	-157.882425	-0.133201	-199.669022	-305.422272	-0.130892	45.192720	-18.414286	516.448584	76195.783564	-39614.520668	-6545.976180
7267	172.349000	-156.128526	-0.197825	202.900345	-304.364990	-0.079583	-48.301494	-18.601927	496.784735	73639.779036	15183.032453	7481.315743	-123.391448	-157.726131	-0.133510	-199.669022	-305.422272	-0.130892	45.545399	-18.854263	520.705777	76905.291992	-39717.804773	-6675.617126
7268	171.996743	-155.101071	-0.198853	202.900345	-304.364990	-0.079583	-48.832025	-19.487177	499.263237	74519.937920	15434.766187	7705.707469	-123.087783	-157.069884	-0.133542	-199.669022	-305.422272	-0.130892	45.103440	-19.739049	523.188895	77615.354623	-40066.072801	-6675.077418
7269	172.388787	-154.609010	-0.198513	202.900345	-304.364990	-0.079583	-49.005968	-21.341875	503.513377	75401.855001	15368.722500	7818.653456	-123.091002	-156.284332	-0.133801	-199.669022	-305.422272	-0.130892	45.190721	-20.003134	526.381601	78502.452600	-40308.869387	-6674.466098
7270	172.375473	-153.439486	-0.199108	202.900345	-304.364990	-0.079583	-49.531686	-22.758073	504.575642	76150.967063	15407.910527	7931.349126	-123.063144	-155.727815	-0.133967	-199.669022	-305.422272	-0.130892	46.164385	-20.088933	527.091685	78901.622910	-40377.906142	-6748.546975
7271	172.265954	-152.575338	-0.199695	202.900345	-304.364990	-0.079583	-50.060714	-23.732048	506.345937	76855.613186	15517.484008	8062.547727	-123.379682	-155.809214	-0.134130	-199.669022	-305.422272	-0.130892	45.633253	-20.973591	530.639021	79389.441360	-40481.692181	-6729.633133
7272	172.273476	-152.811734	-0.199568	202.900345	-304.364990	-0.079583	-50.949844	-24.794117	512.365228	77648.151894	15698.088201	8138.037575	-123.125899	-154.874115	-0.134284	-199.669022	-305.422272	-0.130892	45.898224	-21.060916	532.058093	80099.319959	-40725.011450	-6896.401366
7273	172.224930	-152.761123	-0.199665	202.900345	-304.364990	-0.079583	-50.949302	-26.029458	516.261165	78264.549545	15842.483472	8194.686134	-123.090472	-154.826162	-0.134278	-199.669022	-305.422272	-0.130892	46.075999	-21.944163	534.541643	80498.774551	-40934.009549	-6877.507524
7274	172.439571	-152.068290	-0.199687	202.900345	-304.364990	-0.079583	-51.567724	-26.738933	517.677102	78837.810590	15774.871369	8325.772484	-123.120939	-154.613759	-0.134366	-199.669022	-305.422272	-0.130892	45.631843	-21.944450	537.024532	80986.752451	-41107.787087	-6821.401233
7275	172.489221	-151.334220	-0.199974	202.900345	-304.364990	-0.079583	-51.830236	-27.976500	519.802018	79542.817539	15813.844218	8457.005852	-122.905153	-154.632319	-0.134231	-199.669022	-305.422272	-0.130892	46.161110	-21.677084	539.153119	81297.765163	-41387.066955	-6895.466140
7276	172.236711	-151.128010	-0.200450	202.900345	-304.364990	-0.079583	-52.184844	-29.036899	523.697404	80246.797187	16064.608481	8550.930371	-122.771487	-153.978617	-0.134365	-199.669022	-305.422272	-0.130892	46.428065	-22.648792	540.927279	81918.822768	-41595.532777	-6932.196464
7277	172.501464	-150.568181	-0.200333	202.900345	-304.364990	-0.079583	-52.538475	-30.185847	527.238647	81084.416738	16033.664041	8700.995546	-122.449759	-153.240232	-0.134413	-199.669022	-305.422272	-0.130892	46.074588	-22.915021	540.927154	82318.242825	-41769.570929	-6987.657366
7278	172.302072	-149.504395	-0.201152	202.900345	-304.364990	-0.079583	-52.885269	-31.337060	526.176319	81480.693480	16106.342447	8794.554878	-122.602406	-153.130187	-0.134541	-199.669022	-305.422272	-0.130892	46.163803	-23.445152	541.991591	82539.802420	-41769.002089	-6931.767384
7279	172.308156	-149.480748	-0.201154	202.900345	-304.364990	-0.079583	-52.883528	-32.396345	528.655728	81876.938977	16179.021667	8888.108305	-122.747440	-153.678709	-0.134448	-199.669022	-305.422272	-0.130892	45.896721	-23.533334	544.829290	82673.161002	-41908.696801	-6950.227645
7280	171.992431	-147.854895	-0.202423	202.900345	-304.364990	-0.079583	-53.232207	-33.282259	527.947393	82625.596238	16324.097390	8963.550499	-123.049005	-153.377747	-0.134728	-199.669022	-305.422272	-0.130892	45.806909	-23.532857	546.957654	83160.748670	-41907.491415	-6968.520193
7281	172.061696	-148.151797	-0.202174	202.900345	-304.364990	-0.079583	-53.585386	-34.519582	531.488680	83021.983404	16396.740181	8982.703674	-122.808572	-152.710914	-0.134802	-199.669022	-305.422272	-0.130892	46.250449	-23.797223	546.603270	83471.293113	-42011.730147	-6986.886809
7282	172.047541	-147.865722	-0.202335	202.900345	-304.364990	-0.079583	-53.230228	-35.312103	533.614356	83506.347976	16469.892809	9132.193378	-123.052025	-152.162142	-0.135127	-199.669022	-305.422272	-0.130892	46.249797	-23.620207	546.957948	83825.590241	-41905.839498	-6968.122143
7283	172.237070	-147.433993	-0.202267	202.900345	-304.364990	-0.079583	-54.029311	-35.227281	534.675446	83903.240137	16401.393364	9281.621947	-123.210062	-151.476822	-0.135447	-199.669022	-305.422272	-0.130892	45.982863	-22.913499	546.248084	84091.164522	-41765.147455	-6930.838560
7284	172.309916	-147.584005	-0.202085	202.900345	-304.364990	-0.079583	-54.735608	-36.378564	537.153849	84211.692333	16438.260998	9263.460993	-122.698401	-151.069801	-0.135273	-199.669022	-305.422272	-0.130892	45.983962	-23.355749	546.248229	84313.495659	-42044.629333	-6949.199720
7285	172.214333	-146.889585	-0.202568	202.900345	-304.364990	-0.079583	-54.909719	-37.174497	537.862235	84696.277739	16511.343375	9264.144241	-122.989037	-151.756776	-0.135222	-199.669022	-305.422272	-0.130892	46.071192	-23.001496	546.957639	84047.249089	-41940.264406	-6893.636657
7286	172.353839	-147.367143	-0.202126	202.900345	-304.364990	-0.079583	-54.819417	-38.233328	540.341713	84828.501899	16512.037820	9301.542331	-123.316323	-151.669705	-0.135447	-199.669022	-305.422272	-0.130892	46.158657	-22.912363	548.376546	84312.982848	-41869.575579	-6819.157692
7287	172.370509	-146.817783	-0.202371	202.900345	-304.364990	-0.079583	-56.149717	-37.974819	540.693738	85181.030743	16513.886222	9395.067662	-123.118644	-151.108738	-0.135512	-199.669022	-305.422272	-0.130892	46.780120	-23.265086	546.958150	84401.597566	-41869.337065	-6763.345353
7288	171.712677	-145.842804	-0.203827	202.900345	-304.364990	-0.079583	-57.036235	-37.802594	540.692338	85708.120032	16869.660766	9488.682894	-123.098273	-150.564554	-0.135678	-199.669022	-305.422272	-0.130892	46.247358	-22.382257	545.893332	84534.412037	-41798.985116	-6744.704768
7289	172.103530	-145.677752	-0.203328	202.900345	-304.364990	-0.079583	-56.061608	-37.885992	540.693825	85797.345554	16658.312843	9507.519861	-123.005206	-150.183859	-0.135747	-199.669022	-305.422272	-0.130892	46.602763	-22.293738	543.410362	84356.669791	-41659.381844	-6633.342843
7290	172.371555	-145.914228	-0.202814	202.900345	-304.364990	-0.079583	-55.619769	-38.412761	543.173625	86062.166743	16589.081127	9563.745832	-122.704804	-150.567588	-0.135441	-199.669022	-305.422272	-0.130892	46.070264	-22.029360	544.474165	84312.969530	-41904.524618	-6651.872784
7291	172.203613	-144.826473	-0.203598	202.900345	-304.364990	-0.079583	-56.147606	-38.593099	541.402298	86370.646531	16625.942544	9526.983336	-122.826006	-150.163744	-0.135646	-199.669022	-305.422272	-0.130892	46.423932	-21.498246	543.055257	84312.478976	-41729.471314	-6559.003114
7292	172.202365	-144.582261	-0.203720	202.900345	-304.364990	-0.079583	-55.702992	-38.944335	541.403131	86502.934235	16626.600161	9489.982036	-122.867449	-150.431818	-0.135583	-199.669022	-305.422272	-0.130892	45.628426	-21.765924	541.990720	84001.932355	-41625.214252	-6484.879169
7293	171.945200	-144.105931	-0.204336	202.900345	-304.364990	-0.079583	-55.081035	-39.030067	540.341717	86590.539622	16732.979037	9527.257049	-122.932246	-149.432456	-0.135949	-199.669022	-305.422272	-0.130892	45.187013	-21.502719	538.797742	84045.559049	-41345.123346	-6540.703503
7294	171.965888	-144.292463	-0.204214	202.900345	-304.364990	-0.079583	-55.344536	-39.561502	540.695713	86546.533483	16732.716945	9452.789434	-122.743978	-148.917400	-0.136005	-199.669022	-305.422272	-0.130892	45.187857	-21.414849	537.024092	84045.382941	-41310.070878	-6392.029502
7295	171.731607	-143.440123	-0.204981	202.900345	-304.364990	-0.079583	-55.161170	-40.268470	538.925762	86722.403479	16804.256516	9527.417699	-122.740846	-148.812843	-0.136037	-199.669022	-305.422272	-0.130892	44.568718	-20.886735	533.830920	83601.544595	-41066.155608	-6410.959430
7296	171.777492	-143.497681	-0.204884	202.900345	-304.364990	-0.079583	-54.895865	-40.090534	538.571942	86634.330458	16768.531003	9583.107357	-123.060731	-148.812986	-0.136229	-199.669022	-305.422272	-0.130892	44.126458	-20.711399	532.411652	83379.136661	-40786.638447	-6225.327782
7297	171.411821	-142.968468	-0.205687	202.900345	-304.364990	-0.079583	-54.539442	-40.001221	536.801795	86633.608774	16909.739104	9583.036843	-123.088922	-149.104555	-0.136150	-199.669022	-305.422272	-0.130892	44.126224	-20.446281	531.702154	83113.074030	-40717.333780	-6318.439201
7298	171.481987	-142.812338	-0.205660	202.900345	-304.364990	-0.079583	-54.624620	-40.355695	535.739464	86545.992196	16838.627659	9452.736546	-122.889754	-148.748020	-0.136148	-199.669022	-305.422272	-0.130892	43.773786	-20.359757	528.509286	82802.341186	-40578.048723	-6169.985509
7299	171.569015	-143.000931	-0.205438	202.900345	-304.364990	-0.079583	-54.091519	-40.794682	536.094597	86501.976918	16803.129800	9527.091111	-122.872699	-148.746369	-0.136138	-199.669022	-305.422272	-0.130892	43.510106	-20.449795	525.671327	82358.527422	-40369.090716	-6058.803851
7300	171.399970	-142.631600	-0.205871	202.900345	-304.364990	-0.079583	-54.266916	-40.619707	534.323619	86413.653437	16837.979074	9508.346187	-123.175314	-148.766943	-0.136313	-199.669022	-305.422272	-0.130892	43.157243	-20.363039	523.187933	81958.724986	-40020.085247	-6077.745198
7301	171.457556	-141.883538	-0.206153	202.900345	-304.364990	-0.079583	-54.080925	-41.327546	530.783040	86238.164140	16695.815032	9415.148704	-123.251940	-147.609696	-0.136738	-199.669022	-305.422272	-0.130892	42.096936	-20.013504	518.220934	81780.386278	-39600.479715	-6040.818080
7302	171.289708	-141.178714	-0.206749	202.900345	-304.364990	-0.079583	-53.455888	-41.502522	527.951104	86149.934131	16695.391909	9470.822721	-123.272895	-148.162189	-0.136569	-199.669022	-305.422272	-0.130892	41.831732	-19.661062	516.092241	81159.330825	-39426.993957	-5966.904420
7303	171.273413	-141.074282	-0.206824	202.900345	-304.364990	-0.079583	-53.187197	-41.678612	526.535083	85973.800875	16659.186931	9451.975583	-123.190161	-147.811663	-0.136634	-199.669022	-305.422272	-0.130892	41.833653	-19.750440	513.254441	80892.884745	-39252.618792	-5855.606570
7304	170.832961	-141.029158	-0.207500	202.900345	-304.364990	-0.079583	-52.918435	-41.766499	524.764894	85708.328031	16834.355208	9470.098980	-123.453867	-148.588307	-0.136538	-199.669022	-305.422272	-0.130892	41.389639	-18.867505	511.834940	80271.743435	-39009.127934	-5837.472727
7305	171.292939	-141.010534	-0.206827	202.900345	-304.364990	-0.079583	-52.207617	-41.498971	522.286993	85313.341885	16514.543959	9358.066396	-123.311229	-147.862836	-0.136690	-199.669022	-305.422272	-0.130892	41.480938	-18.868794	507.223483	79916.421757	-38729.987708	-5782.018815
7306	170.965941	-140.602841	-0.207512	202.900345	-304.364990	-0.079583	-51.672874	-41.232696	519.100579	85004.210404	16583.626916	9469.177279	-123.273613	-147.435338	-0.136808	-199.669022	-305.422272	-0.130892	40.950537	-18.252243	503.320924	79516.796544	-38450.980308	-5819.521130
7307	171.312763	-140.945635	-0.206829	202.900345	-304.364990	-0.079583	-51.670394	-41.409970	518.038291	84652.661473	16370.004455	9450.157051	-122.906733	-146.946973	-0.136748	-199.669022	-305.422272	-0.130892	40.421416	-17.636387	497.289947	78806.863265	-38172.691629	-5745.695063
7308	171.144773	-141.159469	-0.206973	202.900345	-304.364990	-0.079583	-51.222930	-41.497474	515.205987	84079.623777	16367.038205	9374.905613	-123.282092	-146.894149	-0.136990	-199.669022	-305.422272	-0.130892	39.979581	-17.461283	495.161237	78495.676699	-37823.435419	-5671.652678
7309	170.636280	-139.579225	-0.208505	202.900345	-304.364990	-0.079583	-51.127471	-40.793501	508.123376	83726.894719	16400.501259	9299.962251	-123.345079	-146.941876	-0.137012	-199.669022	-305.422272	-0.130892	39.538579	-17.021643	490.549286	77741.140089	-37440.241118	-5560.716298
7310	170.599583	-139.527160	-0.208585	202.900345	-304.364990	-0.079583	-50.682266	-40.439128	505.290882	83286.371198	16327.642152	9299.344286	-122.969821	-146.251533	-0.137013	-199.669022	-305.422272	-0.130892	39.186964	-16.582247	484.518504	77119.888454	-37161.777773	-5542.595922
7311	170.794504	-139.326500	-0.208395	202.900345	-304.364990	-0.079583	-50.235779	-40.438084	502.812690	82978.695920	16149.544216	9280.373655	-123.570631	-147.205586	-0.137061	-199.669022	-305.422272	-0.130892	38.832565	-15.964676	482.389671	76320.764121	-36708.643452	-5301.609040
7312	170.267632	-139.364785	-0.209158	202.900345	-304.364990	-0.079583	-49.522860	-40.171252	498.918257	82316.848193	16287.328467	9186.323515	-123.566644	-146.515142	-0.137285	-199.669022	-305.422272	-0.130892	38.479879	-15.436365	477.777774	75920.971770	-36359.601792	-5246.203696
7313	170.656892	-139.663754	-0.208433	202.900345	-304.364990	-0.079583	-49.435966	-39.023316	496.084871	81701.274824	16001.690419	9055.345159	-123.657474	-147.010575	-0.137177	-199.669022	-305.422272	-0.130892	37.861613	-15.173717	474.229984	75122.295605	-36046.545223	-5172.442214
7314	170.283646	-139.462962	-0.209086	202.900345	-304.364990	-0.079583	-48.901370	-38.933441	493.606766	81392.238990	16105.983193	8980.427905	-123.521251	-146.563653	-0.137241	-199.669022	-305.422272	-0.130892	37.862832	-14.467743	469.263505	74545.307269	-35732.980109	-5191.478187
7315	170.082187	-138.842851	-0.209690	202.900345	-304.364990	-0.079583	-48.540373	-38.404514	487.232828	80643.263282	15996.254500	8997.971872	-123.189430	-146.054452	-0.137209	-199.669022	-305.422272	-0.130892	37.333494	-13.851771	463.587264	73879.637292	-35454.563115	-5061.868775
7316	170.381085	-139.296973	-0.209023	202.900345	-304.364990	-0.079583	-48.273344	-38.050702	485.108322	80071.445631	15781.446493	8867.022647	-123.384207	-145.630711	-0.137465	-199.669022	-305.422272	-0.130892	36.716504	-13.589819	457.911118	73169.128755	-34931.297367	-5043.878142
7317	170.174170	-139.213154	-0.209371	202.900345	-304.364990	-0.079583	-47.028982	-37.692950	480.860537	79410.472935	15742.709971	8754.460006	-123.607554	-145.767684	-0.137554	-199.669022	-305.422272	-0.130892	36.453667	-13.591988	453.299418	72370.123729	-34478.251212	-4988.750089
7318	170.332937	-138.940907	-0.209269	202.900345	-304.364990	-0.079583	-46.939987	-36.545707	476.610649	78838.714684	15527.871471	8567.705154	-123.386154	-145.384814	-0.137546	-199.669022	-305.422272	-0.130892	36.277157	-12.621105	448.332746	71748.794027	-34199.717934	-4840.527702
7319	169.998543	-138.229576	-0.210115	202.900345	-304.364990	-0.079583	-46.668528	-35.928685	470.590661	78177.575822	15489.210359	8603.945141	-124.093710	-145.634138	-0.137889	-199.669022	-305.422272	-0.130892	35.216890	-12.713239	445.139543	71126.836679	-33641.209818	-4766.739156
7320	170.008492	-138.604725	-0.209916	202.900345	-304.364990	-0.079583	-46.135591	-35.308907	467.404040	77472.914083	15379.633870	8472.750913	-123.447812	-146.065285	-0.137361	-199.669022	-305.422272	-0.130892	34.863956	-11.743144	439.108586	69973.792042	-33468.983064	-4525.873969
7321	169.563065	-138.129816	-0.210811	202.900345	-304.364990	-0.079583	-44.890337	-34.510327	461.031312	76635.411394	15375.315798	8397.103733	-123.424692	-145.372046	-0.137574	-199.669022	-305.422272	-0.130892	34.424656	-11.304433	431.658776	69085.903576	-32911.160149	-4526.588887
7322	169.696314	-137.513345	-0.210916	202.900345	-304.364990	-0.079583	-44.265831	-34.067545	456.428439	76151.705526	15160.964537	8284.886637	-123.826150	-145.515065	-0.137768	-199.669022	-305.422272	-0.130892	33.541203	-10.954343	427.046619	68286.668907	-32388.077934	-4378.551748
7323	169.472356	-137.600143	-0.211206	202.900345	-304.364990	-0.079583	-43.465413	-33.182329	451.117357	75226.480018	15085.558438	8134.744721	-123.924710	-145.316272	-0.137892	-199.669022	-305.422272	-0.130892	33.454550	-10.513939	422.080175	67576.354405	-31969.783164	-4249.016356
7324	169.638463	-137.588158	-0.210965	202.900345	-304.364990	-0.079583	-42.486967	-32.472959	445.806625	74346.163310	14833.879629	8021.958336	-124.107452	-145.963054	-0.137790	-199.669022	-305.422272	-0.130892	32.482119	-9.898835	417.113142	66511.472901	-31517.404494	-4268.386858
7325	169.756113	-137.910134	-0.210632	202.900345	-304.364990	-0.079583	-41.598962	-31.498742	440.849755	73377.459627	14617.077155	7964.824957	-123.542838	-145.722082	-0.137530	-199.669022	-305.422272	-0.130892	32.042614	-9.548342	410.372833	65535.545587	-31239.778172	-4157.548161
7326	169.304910	-137.332217	-0.211586	202.900345	-304.364990	-0.079583	-41.150152	-31.233791	435.892582	72804.438376	14649.362355	7777.950118	-123.786535	-145.755423	-0.137665	-199.669022	-305.422272	-0.130892	31.515246	-9.640086	404.342119	64558.938206	-30682.137072	-4046.802267
7327	169.091162	-137.148984	-0.211993	202.900345	-304.364990	-0.079583	-40.791257	-30.704167	430.935146	72055.365065	14574.908488	7739.673792	-123.591358	-144.995157	-0.137797	-199.669022	-305.422272	-0.130892	31.427883	-8.315995	396.892230	63671.232051	-30194.311709	-4028.908464
7328	168.952250	-136.225014	-0.212654	202.900345	-304.364990	-0.079583	-40.165334	-29.820726	423.853204	71262.932612	14394.276972	7608.381314	-123.759879	-146.275774	-0.137479	-199.669022	-305.422272	-0.130892	30.898568	-7.965024	392.280285	62429.020263	-29777.338784	-3918.275028
7329	168.842811	-136.485734	-0.212688	202.900345	-304.364990	-0.079583	-39.452488	-29.642097	420.312971	70558.058703	14320.017259	7514.366225	-123.094389	-144.678248	-0.137603	-199.669022	-305.422272	-0.130892	30.284589	-8.146368	383.411658	61630.068727	-29359.258641	-3807.377427
7330	168.328572	-136.131026	-0.213626	202.900345	-304.364990	-0.079583	-38.560352	-28.757474	412.877298	69456.138075	14279.066903	7475.551216	-124.017472	-145.253276	-0.137968	-199.669022	-305.422272	-0.130892	29.577951	-7.265718	377.025782	60386.814579	-28522.261144	-3659.710960
7331	168.612309	-136.352395	-0.213096	202.900345	-304.364990	-0.079583	-38.111542	-28.492521	407.920125	68532.022733	13991.833158	7306.913535	-123.440739	-145.638289	-0.137496	-199.669022	-305.422272	-0.130892	28.163491	-6.652062	370.994275	59278.025438	-28279.965047	-3548.939864
7332	168.671264	-136.841655	-0.212768	202.900345	-304.364990	-0.079583	-37.220219	-28.578112	404.380256	67739.295794	13846.531193	7231.403605	-123.619498	-144.142885	-0.138093	-199.669022	-305.422272	-0.130892	27.992393	-6.832422	361.771177	58345.283893	-27512.235113	-3531.164687
